no,host,parasite,plant,isolate,inoc_date,into_pint,plant_lineage,lineage,imm_stage,imm_assay,imm_date,imm_weight,pup_date,eclo_date,death_date,death_stage,notes,eclosion_date,sex,weight_adult,tape_score,pupal_score,notes_adult,load,wing_area_mm2,length_mm,breath_mm,density,host_long,parasite_long2,plant_long2,longev,cycle_eclosion,cycle_larva,cycle_pupa,pre_mort,larv_mort,pupa_mort,crumpled,outcome,exclude,parasite2,mn_initial,mn_final,mn_diff,mn_max,G,P,S,O,Cdens,granulocytes,plasmatocytes,spheroids,oenocytoids
340,M,C,T,Control,9/27/2020,9/28/2020,2,G76,5th,Blood/Transcp,10/4/2020,1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1735,2.39175,2.21825,0.011777606,119,36,8,6,12300,0.704142012,0.213017751,0.047337278,0.035502959
341,M,C,T,Control,9/27/2020,9/28/2020,2,G76,5th,Blood/Transcp,10/4/2020,1276.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13975,2.50375,2.364,0.011915251,116,85,8,3,16762.5,0.547169811,0.400943396,0.037735849,0.014150943
342,M,C,T,Control,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,NA,NA,10/4/2020,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,M,C,T,Control,9/28/2020,9/29/2020,1,G60,3rd,Transcp,9/29/2020,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,M,C,T,Control,9/28/2020,9/29/2020,1,G60,3rd,Transcp,9/29/2020,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,M,C,T,Control,9/28/2020,9/29/2020,1,G60,3rd,Transcp,9/29/2020,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,M,C,T,Control,9/28/2020,9/29/2020,1,G60,3rd,Transcp,9/29/2020,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,M,C,T,Control,9/28/2020,9/28/2020,2,G76,NA,NA,NA,NA,10/6/2020,10/14/2020,11/4/2020,adult,NA,10/14/2020,M,0.5325,0,NA,NA,NA,827.035,50.7451,25.8156,35.5604,Monarch,Control,Tropical,21,16,8,8,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,M,C,T,Control,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,M,C,T,Control,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,M,C,T,Control,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/2/2020,10/11/2020,11/2/2020,adult,NA,10/11/2020,F,0.644,0,NA,NA,NA,960.57,54.1263,27.6157,32.998,Monarch,Control,Swamp,22,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/2/2020,10/11/2020,11/2/2020,adult,NA,10/11/2020,M,0.613,0,NA,NA,NA,899.071,52.5063,26.9807,31.0311,Monarch,Control,Swamp,22,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/11/2020,10/29/2020,adult,NA,10/11/2020,M,0.6261,NA,2,NA,397500,903.408,51.3822,26.7396,32.933,Monarch,Control,Swamp,18,17,9,8,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,9/30/2020,1465.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066,1.24125,1.17525,0.009986703,75,40,6,7,10312.5,0.5859375,0.3125,0.046875,0.0546875
355,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,3rd,Transcp,9/27/2020,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/2/2020,10/10/2020,10/30/2020,adult,NA,10/10/2020,M,0.5352,0,NA,NA,NA,814.918,49.3426,25.7439,32.9985,Monarch,Control,Swamp,20,16,8,8,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/2/2020,10/11/2020,11/2/2020,adult,NA,10/11/2020,M,0.5195,0,NA,NA,NA,807.478,49.3488,25.4875,35.158,Monarch,Control,Swamp,22,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/2/2020,10/10/2020,10/28/2020,adult,NA,10/10/2020,F,0.4427,4,NA,NA,2500,NA,NA,NA,NA,Monarch,Control,Swamp,18,16,8,8,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,9/30/2020,1382.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272,2.294,2.022,0.01343319,84,24,8,3,16425,0.705882353,0.201680672,0.067226891,0.025210084
360,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/4/2020,10/12/2020,11/2/2020,adult,NA,10/12/2020,F,0.6104,0,NA,NA,NA,893.802,50.2262,26.8514,33.7638,Monarch,Control,Swamp,21,18,10,8,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/4/2020,10/13/2020,11/2/2020,adult,NA,10/13/2020,F,0.5045,0,NA,NA,NA,762.144,48.254,24.3728,34.0434,Monarch,Control,Swamp,20,19,10,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/2/2020,10/10/2020,10/21/2020,adult,NA,10/10/2020,F,0.4822,NA,4,NA,1412500,NA,NA,NA,NA,Monarch,Control,Swamp,11,16,8,8,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,M,C,S,Control,9/24/2020,9/25/2020, 1-3,G60/G76/708,3rd,Transcp,9/27/2020,33.8,NA,NA,NA,NA,Overnight in fridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,M,C,S,Control,9/25/2020,9/26/2020,1,G60,3rd,Transcp,9/27/2020,68,NA,NA,NA,NA,Overnight in fridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,M,C,S,Control,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/3/2020,10/12/2020,11/1/2020,adult,Overnight in fridge,10/12/2020,F,0.5611,0,NA,NA,NA,909.776,52.2067,27.239,32.9122,Monarch,Control,Swamp,20,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,M,C,S,Control,9/25/2020,9/26/2020,1,G60,5th,Blood/Transcp,10/2/2020,1392.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102,3.007,2.905,0.016484918,143,57,9,6,18450,0.665116279,0.265116279,0.041860465,0.027906977
367,M,C,S,Control,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/3/2020,10/12/2020,11/3/2020,adult,NA,10/12/2020,M,0.599,0,NA,NA,NA,904.656,50.6623,27.4892,32.4346,Monarch,Control,Swamp,22,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,M,C,S,Control,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/3/2020,10/11/2020,11/2/2020,adult,NA,10/11/2020,M,0.6073,0,NA,NA,NA,845.301,50.5299,25.8452,32.8121,Monarch,Control,Swamp,22,16,8,8,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,M,C,S,Control,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/3/2020,10/12/2020,11/3/2020,adult,NA,10/12/2020,F,0.5578,0,NA,NA,NA,862.721,50.4306,26.3198,31.9102,Monarch,Control,Swamp,22,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,M,C,S,Control,9/25/2020,9/26/2020,1,G60,5th,Blood/Transcp,10/2/2020,1405.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07375,1.94475,1.871,0.008363697,81,32,7,7,12150,0.637795276,0.251968504,0.05511811,0.05511811
371,M,C,S,Control,9/25/2020,9/26/2020,1,G60,5th,Blood/Transcp,10/1/2020,1535.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08675,1.99725,1.9105,0.010145277,80,33,5,4,12150,0.655737705,0.270491803,0.040983607,0.032786885
372,M,C,S,Control,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/5/2020,10/13/2020,11/2/2020,adult,Overnight in fridge,10/13/2020,F,0.5202,0,NA,NA,NA,819.608,50.5226,25.5324,36.7501,Monarch,Control,Swamp,20,18,10,8,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,M,C,S,Control,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/4/2020,10/13/2020,10/30/2020,adult,Overnight in fridge,10/13/2020,M,0.5115,0,NA,NA,NA,788.633,48.5354,25.0216,33.9568,Monarch,Control,Swamp,17,18,9,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,M,C,S,Control,9/25/2020,9/26/2020,2,G76,2nd,Transcp,9/26/2020,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,M,C,S,Control,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/4/2020,10/12/2020,10/29/2020,adult,NA,10/12/2020,F,0.476,0,0,NA,NA,749.597,46.1896,24.7559,35.6437,Monarch,Control,Swamp,17,17,9,8,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,M,C,S,Control,9/25/2020,9/26/2020,2,G76,5th,Blood/Transcp,10/3/2020,1445.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12475,2.77275,2.648,0.017530182,125,49,8,5,19575,0.668449198,0.262032086,0.042780749,0.026737968
377,M,C,S,Control,9/25/2020,NA,2,G76,NA,NA,NA,NA,NA,NA,9/27/2020,larva,"Death 2nd instar, in Petri dish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,M,C,S,Control,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/3/2020,10/11/2020,10/28/2020,adult,NA,10/11/2020,F,0.5636,0,NA,NA,NA,861.699,52.2112,26.1654,34.941,Monarch,Control,Swamp,17,16,8,8,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,M,C,S,Control,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/4/2020,10/12/2020,10/28/2020,adult,NA,10/12/2020,F,0.4444,0,0,NA,NA,759.52,47.3481,24.6533,33.7081,Monarch,Control,Swamp,16,17,9,8,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,M,C,S,Control,9/27/2020,9/28/2020,1,G60,5th,Blood/Transcp,10/4/2020,1436.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16925,2.71775,2.5485,0.014406233,85,53,6,5,14625,0.570469799,0.355704698,0.040268456,0.033557047
381,M,C,S,Control,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/5/2020,10/13/2020,10/28/2020,adult,NA,10/13/2020,F,0.5019,NA,3,NA,1400000,NA,NA,NA,NA,Monarch,Control,Swamp,15,16,8,8,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,M,C,S,Control,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/5/2020,10/14/2020,11/8/2020,adult,NA,10/14/2020,F,0.5484,0,NA,NA,NA,824.298,50.6943,25.9841,32.6927,Monarch,Control,Swamp,25,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,M,C,S,Control,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/6/2020,10/15/2020,11/5/2020,adult,NA,10/15/2020,M,0.6613,0,NA,NA,NA,925.405,52.6105,27.5517,29.6694,Monarch,Control,Swamp,21,18,9,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,M,C,S,Control,9/27/2020,9/28/2020,1,G60,5th,Blood/Transcp,10/4/2020,1576.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16675,2.60825,2.4415,0.014498431,50,74,4,2,13500,0.384615385,0.569230769,0.030769231,0.015384615
385,M,C,S,Control,9/27/2020,NA,1,G60,NA,NA,NA,NA,NA,NA,9/28/2020,larva,"Death 2nd instar, in Petri dish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,M,C,S,Control,9/27/2020,9/28/2020,2,G76,5th,Blood/Transcp,10/5/2020,1578.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264,3.07625,2.81225,0.016696092,75,32,12,5,12375,0.60483871,0.258064516,0.096774194,0.040322581
387,M,C,S,Control,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,10/6/2020,10/15/2020,11/4/2020,adult,"Not dated, on 10/3 pile",10/15/2020,M,0.5236,0,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,20,18,9,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,M,C,S,Control,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,10/5/2020,10/14/2020,11/5/2020,adult,NA,10/14/2020,F,0.455,0,NA,NA,NA,750.33,47.7381,24.3284,34.7332,Monarch,Control,Swamp,22,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,M,C,S,Control,9/27/2020,9/28/2020,2,G76,3rd,Transcp,9/28/2020,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,M,C,S,Control,9/27/2020,9/28/2020,2,G76,5th,Blood/Transcp,10/5/2020,1591.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09325,1.92525,1.832,0.009420561,79,18,8,4,6300,0.724770642,0.165137615,0.073394495,0.036697248
391,M,C,S,Control,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,10/5/2020,10/14/2020,11/2/2020,adult,NA,10/14/2020,F,0.4615,0,NA,NA,NA,757.94,47.489,24.8106,34.9078,Monarch,Control,Swamp,19,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,M,C,S,Control,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,M,C,S,Control,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,M,C,S,Control,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,10/7/2020,10/16/2020,11/5/2020,adult,NA,10/16/2020,M,0.7115,0,NA,NA,NA,899.599,52.4128,27.0336,33.7956,Monarch,Control,Swamp,20,18,9,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,M,C,S,Control,9/28/2020,9/29/2020,1,G60,3rd,Transcp,9/29/2020,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,M,C,S,Control,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,35,NA,NA,NA,NA,"~35, weight not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,M,C,S,Control,9/28/2020,9/28/2020,2,G76,NA,NA,NA,NA,10/5/2020,10/14/2020,11/10/2020,adult,NA,10/14/2020,M,0.578,0,NA,NA,NA,816.223,49.364,25.5007,34.3412,Monarch,Control,Swamp,27,16,7,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,M,C,S,Control,9/28/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/5/2020,10/14/2020,11/3/2020,adult,NA,10/14/2020,F,0.4453,0,NA,NA,NA,762.637,48.4719,24.677,38.0657,Monarch,Control,Swamp,20,16,7,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,M,C,S,Control,9/28/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/6/2020,10/15/2020,11/4/2020,adult,NA,10/15/2020,M,0.5656,0,NA,NA,NA,897.075,52.0629,27.1812,33.1408,Monarch,Control,Swamp,20,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,M,C,S,Control,9/28/2020,9/28/2020,2,G76,3rd,Transcp,9/28/2020,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Control,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,M,Q,T,Q1,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/4/2020,10/13/2020,10/18/2020,adult,NA,10/13/2020,M,0.5568,NA,2,NA,1155000,881.636,49.6974,27.28,31.03,Monarch,Queen,Tropical,5,19,10,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,M,Q,T,Q1,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/11/2020,10/17/2020,adult,NA,10/11/2020,F,0.5084,5,NA,NA,497500,773.562,48.6717,24.6084,35.2413,Monarch,Queen,Tropical,6,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,M,Q,T,Q1,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,9/30/2020,1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13475,1.8865,1.75175,0.008817864,96,53,10,8,11475,0.574850299,0.317365269,0.05988024,0.047904192
404,M,Q,T,Q1,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/12/2020,10/30/2020,adult,Overnight in fridge,10/12/2020,M,0.5546,5,0,NA,17500,788.013,49.7377,24.8972,34.0928,Monarch,Queen,Tropical,18,18,9,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,M,Q,T,Q1,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,NA,NA,9/28/2020,larva,Death 5th instar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,M,Q,T,Q1,9/25/2020,9/26/2020,1,G60,5th,Blood/Transcp,10/3/2020,1631.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1205,2.60375,2.48325,0.015574195,108,20,8,4,17737.5,0.771428571,0.142857143,0.057142857,0.028571429
407,M,Q,T,Q1,9/25/2020,9/26/2020,2,G76,5th,Blood/Transcp,10/2/2020,1646.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15825,2.69225,2.534,0.016212543,108,12,18,6,10350,0.75,0.083333333,0.125,0.041666667
408,M,Q,T,Q1,9/25/2020,9/26/2020,2,G76,3rd,Transcp,9/27/2020,60.9,NA,NA,NA,NA,Overnight in fridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,M,Q,T,Q1,9/27/2020,9/28/2020,2,G76,2nd,Transcp,9/28/2020,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,M,Q,T,Q1,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,NA,NA,10/9/2020,larva,Growing slowly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
